"order_id","user_id","eval_set","order_number","order_dow","order_hour_of_day","days_since_prior_order"
573941,182826,"train",8,0,"10","14"
139916,182744,"train",6,5,"14","26"
412658,182661,"train",9,5,"12","30"
796740,182664,"train",14,3,"10","30"
553754,182851,"train",10,4,"17","3"
727979,182746,"train",15,2,"12","30"
611178,182755,"train",4,6,"11","30"
482794,182679,"train",4,1,"14","23"
390644,182687,"train",14,6,"12","20"
594439,182688,"train",4,6,"08","22"
402051,182920,"train",6,4,"20","12"
914751,182922,"train",20,3,"13","30"
918476,182924,"train",6,2,"10","30"
783381,182874,"train",4,0,"20","22"
40284,182881,"train",4,3,"13","24"
125104,182928,"train",6,3,"10","30"
35178,182950,"train",13,3,"07","3"
186295,182786,"train",5,1,"11","30"
722193,182790,"train",14,4,"13","29"
625127,182956,"train",21,0,"17","30"
778458,182793,"train",23,5,"14","24"
83612,183047,"train",6,1,"14","12"
688743,182968,"train",4,0,"16","30"
320262,182797,"train",10,0,"23","28"
253264,182980,"train",15,0,"01","21"
440882,182989,"train",5,0,"18","30"
985359,183062,"train",13,3,"10","12"
33914,183064,"train",9,6,"12","30"
821134,183069,"train",4,0,"14","6"
45906,183071,"train",59,0,"12","7"
664876,183077,"train",7,1,"15","13"
24482,183078,"train",27,6,"13","21"
290511,183079,"train",19,4,"13","4"
695184,183160,"train",18,6,"20","30"
225530,183084,"train",5,6,"17","27"
227254,183089,"train",4,3,"17","23"
643703,183162,"train",5,3,"20","30"
274342,183100,"train",8,4,"14","13"
422847,183172,"train",4,1,"21","7"
383550,183106,"train",11,4,"16","30"
551643,183030,"train",5,1,"15","30"
616105,183115,"train",5,6,"10","17"
658566,183119,"train",55,2,"20","30"
632833,183188,"train",74,3,"16","5"
912909,183204,"train",6,0,"21","27"
360909,183276,"train",7,4,"17","18"
304161,183210,"train",25,4,"10","26"
860954,183288,"train",45,4,"18","3"
229478,183303,"train",12,4,"11","17"
74542,183367,"train",18,1,"18","7"
645145,183305,"train",21,5,"10","2"
35235,183227,"train",9,6,"16","30"
476577,183308,"train",9,3,"12","9"
808711,183237,"train",26,1,"17","21"
686752,183399,"train",17,1,"10","7"
996004,183238,"train",11,2,"15","30"
942917,183253,"train",8,2,"13","30"
228693,183333,"train",33,6,"13","0"
487241,183343,"train",8,5,"22","30"
371052,183491,"train",21,2,"07","14"
255775,183492,"train",13,0,"10","13"
637222,183420,"train",13,6,"15","13"
381096,183495,"train",6,3,"18","30"
178513,183430,"train",37,2,"09","17"
369460,183608,"train",52,4,"21","2"
368898,183437,"train",4,0,"14","2"
610669,183618,"train",9,1,"19","30"
308324,183631,"train",9,2,"11","16"
768219,183637,"train",6,0,"13","30"
896286,183639,"train",16,3,"10","7"
153025,183468,"train",15,3,"10","30"
119733,183476,"train",6,3,"11","22"
741282,183539,"train",90,2,"14","2"
915500,183645,"train",12,1,"11","7"
681667,183646,"train",17,3,"18","6"
439567,183480,"train",8,5,"09","21"
991341,183484,"train",26,1,"19","28"
102956,183729,"train",5,0,"14","30"
124430,183731,"train",4,3,"16","27"
922922,183661,"train",12,1,"12","29"
61166,183554,"train",5,2,"11","8"
463158,183737,"train",28,3,"15","17"
723985,183558,"train",34,4,"22","6"
146765,183740,"train",5,6,"15","0"
304215,183750,"train",7,1,"14","12"
156489,183677,"train",30,5,"11","17"
721399,183561,"train",9,0,"09","9"
339816,183756,"train",24,0,"18","6"
835961,183763,"train",8,5,"17","14"
413409,183773,"train",39,1,"13","6"
241940,183693,"train",61,5,"12","3"
684866,183775,"train",13,1,"15","14"
181818,183703,"train",52,4,"13","6"
912697,183704,"train",4,6,"17","30"
69484,183706,"train",6,2,"11","30"
268210,183707,"train",12,1,"14","13"
464956,183709,"train",18,6,"21","12"
346143,183786,"train",5,2,"18","30"
89111,183714,"train",8,6,"08","30"
447557,183848,"train",16,0,"10","4"
22748,183862,"train",35,0,"16","6"
253966,183794,"train",10,6,"06","30"
662612,183810,"train",17,1,"10","7"
417870,183834,"train",5,5,"08","2"
634321,183599,"train",4,5,"09","30"
497643,183883,"train",5,1,"18","14"
637782,183894,"train",28,4,"13","12"
108932,183899,"train",11,0,"10","30"
154045,184044,"train",15,0,"12","30"
253185,183961,"train",6,5,"08","30"
553100,183970,"train",32,3,"08","7"
268071,183906,"train",29,0,"21","19"
914230,184053,"train",5,6,"17","30"
275893,184059,"train",21,2,"11","28"
934630,183982,"train",21,6,"12","4"
228859,183939,"train",10,4,"15","30"
628116,184068,"train",6,0,"12","30"
585414,184070,"train",4,2,"08","7"
167551,184071,"train",7,1,"13","10"
946987,184137,"train",5,4,"15","14"
571124,184142,"train",57,4,"21","8"
374832,184001,"train",10,5,"15","18"
551810,184007,"train",42,3,"09","13"
398472,184104,"train",5,1,"15","30"
621500,184110,"train",34,3,"10","7"
418037,184016,"train",4,3,"08","30"
111175,184117,"train",13,3,"15","30"
73696,184178,"train",9,1,"12","3"
703268,184182,"train",24,0,"15","13"
750645,184189,"train",16,2,"15","30"
512592,184264,"train",10,2,"10","30"
849530,184265,"train",6,6,"13","30"
704669,184272,"train",26,4,"09","17"
490608,184274,"train",29,5,"11","14"
547459,184208,"train",6,2,"10","6"
294722,184029,"train",8,0,"12","7"
145648,184278,"train",8,0,"14","30"
171348,184381,"train",6,5,"18","30"
234911,184284,"train",14,4,"10","30"
996332,184295,"train",6,2,"09","7"
900633,184297,"train",24,5,"07","13"
264754,184241,"train",53,6,"15","3"
214115,184302,"train",11,6,"10","1"
842489,184315,"train",6,1,"07","8"
179260,184318,"train",7,4,"10","14"
186190,184245,"train",17,1,"16","23"
725354,184334,"train",28,3,"13","10"
566843,184336,"train",27,0,"09","11"
692482,184339,"train",4,4,"10","17"
658588,184500,"train",6,1,"13","8"
208222,184501,"train",84,5,"09","3"
367285,184344,"train",5,0,"20","5"
244121,184417,"train",7,5,"19","11"
889537,184350,"train",8,6,"15","10"
894264,184419,"train",28,0,"16","22"
590551,184351,"train",27,2,"11","8"
669134,184356,"train",4,1,"13","2"
836676,184518,"train",25,4,"10","1"
769830,184523,"train",5,3,"12","30"
828278,184360,"train",39,4,"20","1"
662780,184538,"train",28,1,"08","25"
403023,184541,"train",16,1,"13","16"
971651,184451,"train",100,3,"10","1"
825726,184563,"train",10,1,"21","7"
990474,184565,"train",4,0,"11","30"
111626,184622,"train",8,6,"16","15"
800034,184453,"train",18,0,"19","7"
885749,184454,"train",9,5,"11","5"
819831,184577,"train",14,4,"16","30"
304643,184633,"train",5,2,"12","24"
689564,184578,"train",4,5,"14","14"
61348,184458,"train",59,1,"10","7"
597248,184640,"train",22,2,"16","8"
368975,184463,"train",6,5,"20","9"
523518,184641,"train",9,5,"20","30"
442002,184649,"train",24,0,"19","7"
840781,184654,"train",4,5,"18","30"
923059,184472,"train",13,0,"17","28"
356994,184665,"train",12,2,"14","5"
650337,184488,"train",22,0,"18","9"
209439,184728,"train",45,0,"17","4"
665346,184836,"train",10,3,"07","30"
457883,184735,"train",11,3,"11","19"
691979,184741,"train",4,4,"13","26"
690399,184844,"train",56,0,"16","7"
606940,184679,"train",10,3,"10","20"
906059,184680,"train",5,2,"09","7"
909904,184848,"train",8,4,"18","30"
32534,184689,"train",6,3,"15","17"
178648,184850,"train",4,0,"20","11"
187359,184857,"train",6,2,"08","28"
835212,184702,"train",7,6,"14","25"
927136,184860,"train",7,3,"11","15"
79352,184770,"train",17,0,"08","30"
933578,184883,"train",15,1,"16","7"
410318,184773,"train",30,0,"09","6"
261487,184953,"train",14,0,"17","7"
809276,184891,"train",9,4,"20","19"
120383,184968,"train",6,1,"09","30"
924603,184794,"train",16,5,"08","30"
854481,184801,"train",12,1,"19","16"
150825,184975,"train",15,4,"14","30"
624499,184903,"train",6,0,"11","30"
197952,184986,"train",4,3,"22","30"
305242,184906,"train",100,4,"22","3"
312936,184812,"train",10,0,"15","30"
664990,184816,"train",7,0,"15","22"
109180,184820,"train",17,0,"14","30"
581599,184993,"train",14,0,"00","8"
950100,184996,"train",18,1,"15","11"
562284,184913,"train",61,5,"09","2"
324943,185002,"train",11,0,"08","28"
482532,184824,"train",9,0,"17","30"
702396,184915,"train",18,3,"08","14"
460187,184916,"train",11,1,"19","30"
832405,185015,"train",10,3,"10","30"
367376,185088,"train",25,1,"13","14"
940528,185092,"train",31,0,"20","18"
229836,184941,"train",6,0,"15","11"
930042,185189,"train",45,3,"09","10"
985962,185109,"train",6,0,"10","25"
865222,185038,"train",14,6,"08","26"
635181,185052,"train",7,5,"11","7"
502554,185061,"train",5,6,"11","19"
911899,185132,"train",16,0,"16","30"
934417,185202,"train",4,0,"18","30"
657759,185295,"train",5,3,"17","0"
189752,185207,"train",30,1,"18","2"
202737,185208,"train",52,0,"10","4"
830474,185219,"train",10,0,"10","7"
107464,185223,"train",72,0,"17","5"
967251,185224,"train",4,3,"14","14"
143642,185323,"train",7,0,"14","30"
481241,185329,"train",5,0,"15","7"
972043,185167,"train",4,1,"19","20"
358454,185172,"train",17,2,"10","30"
982053,185174,"train",56,4,"08","3"
451694,185234,"train",25,0,"17","30"
597912,185183,"train",22,3,"12","20"
772093,185184,"train",8,6,"02","22"
603161,185407,"train",16,5,"11","11"
481805,185240,"train",10,6,"22","28"
519937,185251,"train",12,6,"16","8"
370348,185421,"train",6,5,"12","29"
274368,185257,"train",8,6,"16","17"
365436,185262,"train",6,5,"16","6"
401988,185266,"train",13,3,"16","9"
431229,185438,"train",17,1,"23","30"
213169,185376,"train",11,3,"11","4"
412802,185286,"train",21,5,"12","30"
592168,185457,"train",100,2,"19","1"
834507,185460,"train",6,5,"09","7"
543852,185465,"train",4,4,"07","9"
70661,185625,"train",11,1,"11","30"
792269,185480,"train",26,2,"06","8"
192576,185481,"train",16,0,"14","11"
253899,185482,"train",10,4,"19","11"
827555,185528,"train",54,2,"08","11"
296385,185487,"train",12,6,"20","7"
780187,185529,"train",5,3,"12","2"
511320,185530,"train",19,5,"14","10"
482629,185501,"train",49,3,"21","4"
118967,185502,"train",20,6,"09","20"
883333,185646,"train",78,0,"10","3"
917307,185513,"train",8,0,"16","5"
146108,185734,"train",40,1,"13","18"
394459,185562,"train",54,4,"12","9"
681407,185740,"train",6,2,"18","30"
860417,185677,"train",25,4,"16","0"
544180,185746,"train",5,6,"08","30"
175577,185747,"train",13,2,"11","23"
10751,185565,"train",17,3,"18","12"
217646,185783,"train",5,3,"12","24"
265573,185696,"train",13,1,"18","15"
374107,185704,"train",12,5,"01","21"
714435,185714,"train",4,0,"15","30"
695869,185784,"train",37,3,"22","6"
528911,185788,"train",21,0,"19","30"
686185,185725,"train",6,3,"21","21"
486067,185726,"train",7,5,"13","30"
347958,185586,"train",5,5,"10","30"
790686,185801,"train",72,0,"11","13"
130183,185806,"train",10,1,"21","6"
356594,185809,"train",5,3,"09","30"
977992,185813,"train",18,5,"16","22"
803376,185859,"train",46,1,"13","5"
797824,185865,"train",14,5,"07","9"
741996,185878,"train",35,3,"10","14"
679845,185960,"train",12,0,"07","21"
780244,185962,"train",4,6,"16","5"
119967,185845,"train",14,5,"14","21"
970060,185847,"train",7,1,"11","30"
479124,185886,"train",5,5,"06","2"
382133,185971,"train",10,4,"16","9"
644623,185895,"train",11,0,"16","14"
285589,185896,"train",6,0,"12","18"
538817,185899,"train",12,0,"08","5"
759060,186094,"train",7,4,"15","24"
642465,186100,"train",7,6,"22","6"
610367,185997,"train",4,3,"15","30"
657105,186114,"train",22,0,"12","14"
4194,186124,"train",6,6,"15","30"
972083,186134,"train",46,4,"15","23"
38541,186146,"train",12,3,"12","4"
348647,186018,"train",5,1,"17","0"
503430,186028,"train",8,0,"15","1"
348145,185942,"train",38,5,"09","3"
65284,186036,"train",8,4,"13","30"
220528,186213,"train",12,6,"15","30"
411108,186219,"train",20,6,"14","15"
489945,186167,"train",10,0,"16","5"
672688,186222,"train",15,6,"12","5"
743424,186049,"train",22,3,"09","2"
75655,186230,"train",28,1,"18","7"
250031,186051,"train",4,0,"13","30"
654876,186200,"train",16,5,"15","14"
453161,186066,"train",12,4,"12","11"
134393,186207,"train",4,5,"23","30"
101690,186237,"train",28,6,"12","16"
622137,186070,"train",7,6,"10","6"
523681,186239,"train",17,0,"13","7"
822005,186077,"train",8,5,"10","30"
866844,186338,"train",92,3,"16","3"
605061,186344,"train",7,2,"21","30"
383501,186447,"train",6,3,"10","28"
634014,186345,"train",38,6,"14","7"
404738,186354,"train",99,4,"18","7"
919934,186271,"train",38,4,"21","4"
560250,186272,"train",4,0,"15","15"
455566,186282,"train",23,2,"08","27"
104755,186284,"train",7,6,"14","30"
459222,186355,"train",5,4,"12","30"
117917,186358,"train",6,3,"17","30"
158143,186361,"train",10,4,"12","5"
596793,186296,"train",35,5,"13","20"
641500,186297,"train",4,1,"18","9"
516225,186475,"train",13,6,"13","30"
833974,186313,"train",12,4,"09","30"
619949,186491,"train",4,5,"06","3"
573179,186500,"train",9,0,"11","8"
175587,186534,"train",55,0,"16","5"
41371,186536,"train",4,1,"09","24"
833635,186389,"train",8,5,"16","13"
97550,186548,"train",14,2,"14","9"
199415,186407,"train",22,6,"20","26"
781067,186521,"train",6,4,"18","30"
735666,186555,"train",6,0,"11","30"
773328,186567,"train",10,1,"17","30"
461497,186652,"train",21,4,"09","13"
243208,186656,"train",14,4,"09","23"
54069,186578,"train",6,4,"13","30"
350710,186582,"train",43,0,"12","5"
5696,186583,"train",36,5,"16","1"
647949,186594,"train",13,4,"18","13"
191772,186668,"train",4,1,"15","4"
298211,186669,"train",5,0,"12","30"
277768,186680,"train",7,3,"16","1"
375936,186682,"train",6,2,"13","30"
501453,186775,"train",8,5,"17","1"
497556,186606,"train",11,6,"16","0"
501126,186702,"train",8,3,"17","9"
999263,186618,"train",9,4,"19","30"
333627,186621,"train",6,5,"17","12"
492009,186623,"train",57,1,"08","7"
786965,186710,"train",55,1,"19","3"
935343,186720,"train",9,0,"13","30"
451061,186721,"train",35,1,"08","4"
114982,186728,"train",10,5,"12","24"
150454,186631,"train",23,2,"18","30"
554184,186640,"train",6,0,"12","30"
532459,186645,"train",16,4,"18","19"
970395,186731,"train",14,4,"10","9"
777964,186734,"train",13,1,"13","5"
277854,186736,"train",22,6,"09","7"
44197,186741,"train",4,6,"10","30"
973584,186746,"train",15,2,"15","30"
206376,186747,"train",74,0,"16","1"
395696,186884,"train",5,0,"11","4"
557041,186903,"train",14,1,"16","30"
894035,186908,"train",5,0,"16","30"
578207,186823,"train",34,2,"18","18"
495139,186763,"train",5,4,"18","10"
448306,186764,"train",85,0,"16","2"
535146,186928,"train",14,3,"06","21"
153961,186933,"train",4,2,"09","6"
549637,187007,"train",60,5,"09","6"
304154,187009,"train",9,1,"14","1"
119528,187013,"train",9,3,"12","0"
407477,187023,"train",10,0,"23","30"
566615,187024,"train",7,6,"10","30"
95817,186935,"train",100,6,"14","4"
488551,186958,"train",5,3,"10","30"
851954,186960,"train",13,1,"18","30"
464606,186966,"train",18,0,"10","20"
798545,186967,"train",13,1,"16","30"
694659,186976,"train",7,1,"19","30"
87847,186989,"train",9,3,"14","14"
289088,186991,"train",15,4,"15","30"
401192,187062,"train",13,1,"09","3"
914088,186875,"train",7,6,"12","30"
669786,187069,"train",8,3,"09","14"
467846,187235,"train",19,0,"13","30"
838720,187081,"train",5,5,"11","3"
544553,187238,"train",76,3,"18","5"
250443,187132,"train",5,3,"10","30"
913836,187084,"train",44,2,"11","17"
832785,187252,"train",6,4,"20","30"
163399,187101,"train",8,3,"00","0"
323100,187146,"train",70,2,"14","2"
668379,187253,"train",5,1,"13","27"
91768,187113,"train",26,2,"18","8"
71219,187258,"train",9,4,"17","12"
789483,187262,"train",6,2,"10","16"
126023,187117,"train",17,0,"12","5"
790438,187263,"train",4,3,"12","19"
241059,187267,"train",5,1,"10","18"
839333,187170,"train",5,2,"14","6"
216670,187355,"train",5,2,"19","28"
776919,187175,"train",26,1,"11","9"
189471,187279,"train",6,0,"14","30"
49735,187366,"train",9,1,"13","7"
752750,187184,"train",25,5,"11","28"
41606,187186,"train",7,1,"11","30"
677825,187367,"train",5,6,"18","30"
49682,187370,"train",39,6,"13","19"
832033,187380,"train",4,0,"20","16"
716061,187204,"train",8,1,"19","7"
571847,187404,"train",9,5,"13","7"
634070,187212,"train",10,0,"13","7"
883649,187219,"train",9,0,"16","30"
70980,187303,"train",19,1,"16","14"
33771,187305,"train",75,3,"10","2"
665813,187223,"train",13,6,"11","1"
562553,187412,"train",7,5,"17","9"
898443,187416,"train",48,6,"06","4"
74290,187314,"train",16,0,"10","21"
138824,187422,"train",8,4,"10","20"
925277,187317,"train",4,1,"07","30"
910572,187430,"train",19,4,"19","4"
764202,187322,"train",6,3,"13","30"
8400,187230,"train",17,5,"10","30"
18890,187445,"train",58,1,"18","2"
119793,187449,"train",5,1,"15","22"
270579,187491,"train",25,4,"14","13"
146580,187503,"train",16,2,"17","15"
952598,187458,"train",9,0,"16","30"
268266,187473,"train",4,2,"15","14"
164271,187508,"train",43,4,"09","19"
651515,187517,"train",7,6,"11","10"
174998,187340,"train",42,0,"06","7"
807206,187346,"train",16,0,"18","24"
751811,187352,"train",50,2,"16","2"
592253,187599,"train",18,5,"18","30"
285708,187603,"train",12,0,"13","26"
37222,187534,"train",10,0,"11","4"
398502,187606,"train",29,5,"13","5"
680722,187728,"train",7,5,"21","11"
261771,187612,"train",11,3,"19","30"
370592,187731,"train",58,5,"17","0"
17010,187628,"train",17,5,"10","1"
824566,187633,"train",6,2,"08","26"
404601,187738,"train",10,6,"09","30"
154532,187569,"train",18,0,"15","21"
977255,187653,"train",7,0,"12","23"
218966,187659,"train",8,1,"14","7"
292115,187597,"train",7,0,"16","4"
691008,187679,"train",7,1,"16","20"
841844,187817,"train",5,0,"10","9"
809682,187818,"train",4,0,"16","30"
806705,187690,"train",12,2,"13","4"
370006,187692,"train",57,0,"21","3"
991744,187777,"train",20,3,"19","30"
319410,187702,"train",4,3,"13","7"
237856,187833,"train",4,4,"12","30"
374353,187711,"train",4,3,"14","15"
217715,187850,"train",8,0,"14","30"
299168,187931,"train",32,5,"18","0"
807660,187857,"train",10,0,"14","29"
339388,187792,"train",4,0,"14","30"
765043,187935,"train",12,5,"08","5"
808704,187942,"train",10,0,"09","8"
988012,187955,"train",23,1,"13","11"
982989,187961,"train",7,1,"07","19"
426716,187808,"train",18,0,"20","17"
266719,187881,"train",13,5,"08","7"
368334,187883,"train",6,2,"19","14"
579567,187968,"train",6,6,"17","30"
709372,187813,"train",4,1,"14","6"
818872,187901,"train",11,5,"20","15"
80276,187902,"train",6,4,"08","30"
191310,188028,"train",6,3,"10","30"
321733,187907,"train",6,6,"16","30"
976276,187994,"train",41,2,"19","2"
757837,187920,"train",21,0,"14","3"
188410,187921,"train",10,6,"10","25"
725353,188004,"train",39,4,"12","8"
596139,188005,"train",41,0,"18","3"
563398,188007,"train",5,1,"11","30"
860185,188047,"train",4,6,"15","20"
122043,188050,"train",20,2,"07","30"
825163,188135,"train",20,1,"18","22"
463421,188136,"train",4,1,"11","6"
546871,188137,"train",34,2,"17","30"
743426,188151,"train",4,0,"16","5"
860093,188233,"train",7,2,"19","30"
889461,188157,"train",6,2,"09","30"
147575,188243,"train",4,1,"00","30"
298751,188245,"train",7,6,"11","5"
913574,188248,"train",30,4,"19","11"
32735,188093,"train",100,0,"18","3"
202596,188262,"train",5,0,"09","4"
459097,188277,"train",15,6,"14","22"
173776,188182,"train",4,1,"11","30"
